rate_code_id,RatecodeID,rate_code_name
43994,1,Standard rate
43995,1,Standard rate
43996,1,Standard rate
43997,1,Standard rate
43998,1,Standard rate
43999,1,Standard rate
44000,1,Standard rate
44001,1,Standard rate
44002,1,Standard rate
44003,1,Standard rate
44004,1,Standard rate
44005,1,Standard rate
44006,1,Standard rate
44007,1,Standard rate
44008,1,Standard rate
44009,1,Standard rate
44010,1,Standard rate
44011,1,Standard rate
44012,1,Standard rate
44013,1,Standard rate
44014,1,Standard rate
44015,1,Standard rate
44016,1,Standard rate
44017,1,Standard rate
44018,1,Standard rate
44019,1,Standard rate
44020,1,Standard rate
44021,1,Standard rate
44022,1,Standard rate
44023,1,Standard rate
44024,1,Standard rate
44025,1,Standard rate
44026,1,Standard rate
44027,2,JFK
44028,1,Standard rate
44029,1,Standard rate
44030,1,Standard rate
44031,1,Standard rate
44032,1,Standard rate
44033,1,Standard rate
44034,1,Standard rate
44035,1,Standard rate
44036,1,Standard rate
44037,1,Standard rate
44038,1,Standard rate
44039,1,Standard rate
44040,1,Standard rate
44041,1,Standard rate
44042,1,Standard rate
44043,1,Standard rate
44044,1,Standard rate
44045,1,Standard rate
44046,1,Standard rate
44047,1,Standard rate
44048,1,Standard rate
44049,1,Standard rate
44050,1,Standard rate
44051,2,JFK
44052,1,Standard rate
44053,1,Standard rate
44054,1,Standard rate
44055,1,Standard rate
44056,1,Standard rate
44057,1,Standard rate
44058,1,Standard rate
44059,1,Standard rate
44060,1,Standard rate
44061,1,Standard rate
44062,1,Standard rate
44063,1,Standard rate
44064,1,Standard rate
44065,1,Standard rate
44066,1,Standard rate
44067,1,Standard rate
44068,1,Standard rate
44069,1,Standard rate
44070,1,Standard rate
44071,1,Standard rate
44072,1,Standard rate
44073,1,Standard rate
44074,1,Standard rate
44075,1,Standard rate
44076,1,Standard rate
44077,1,Standard rate
44078,1,Standard rate
44079,1,Standard rate
44080,1,Standard rate
44081,1,Standard rate
44082,1,Standard rate
44083,1,Standard rate
44084,1,Standard rate
44085,1,Standard rate
44086,1,Standard rate
44087,1,Standard rate
44088,1,Standard rate
44089,1,Standard rate
44090,1,Standard rate
44091,1,Standard rate
44092,1,Standard rate
44093,1,Standard rate
44094,1,Standard rate
44095,1,Standard rate
44096,1,Standard rate
44097,1,Standard rate
44098,1,Standard rate
44099,1,Standard rate
44100,1,Standard rate
44101,1,Standard rate
44102,1,Standard rate
44103,1,Standard rate
44104,1,Standard rate
44105,1,Standard rate
44106,1,Standard rate
44107,1,Standard rate
44108,1,Standard rate
44109,1,Standard rate
44110,1,Standard rate
44111,2,JFK
44112,1,Standard rate
44113,1,Standard rate
44114,1,Standard rate
44115,1,Standard rate
44116,1,Standard rate
44117,1,Standard rate
44118,1,Standard rate
44119,1,Standard rate
44120,1,Standard rate
44121,1,Standard rate
44122,1,Standard rate
44123,1,Standard rate
44124,1,Standard rate
44125,1,Standard rate
44126,1,Standard rate
44127,1,Standard rate
44128,1,Standard rate
44129,1,Standard rate
44130,1,Standard rate
44131,1,Standard rate
44132,1,Standard rate
44133,1,Standard rate
44134,1,Standard rate
44135,1,Standard rate
44136,1,Standard rate
44137,1,Standard rate
44138,1,Standard rate
44139,1,Standard rate
44140,1,Standard rate
44141,1,Standard rate
44142,1,Standard rate
44143,1,Standard rate
44144,1,Standard rate
44145,1,Standard rate
44146,1,Standard rate
44147,1,Standard rate
44148,1,Standard rate
44149,1,Standard rate
44150,1,Standard rate
44151,1,Standard rate
44152,1,Standard rate
44153,1,Standard rate
44154,1,Standard rate
44155,1,Standard rate
44156,1,Standard rate
44157,1,Standard rate
44158,1,Standard rate
44159,1,Standard rate
44160,1,Standard rate
44161,1,Standard rate
44162,1,Standard rate
44163,1,Standard rate
44164,1,Standard rate
44165,1,Standard rate
44166,1,Standard rate
44167,1,Standard rate
44168,1,Standard rate
44169,1,Standard rate
44170,1,Standard rate
44171,1,Standard rate
44172,1,Standard rate
44173,1,Standard rate
44174,1,Standard rate
44175,1,Standard rate
44176,1,Standard rate
44177,1,Standard rate
44178,1,Standard rate
44179,1,Standard rate
44180,1,Standard rate
44181,1,Standard rate
44182,1,Standard rate
44183,1,Standard rate
44184,1,Standard rate
44185,1,Standard rate
44186,1,Standard rate
44187,1,Standard rate
44188,1,Standard rate
44189,1,Standard rate
44190,1,Standard rate
44191,1,Standard rate
44192,1,Standard rate
44193,1,Standard rate
44194,1,Standard rate
44195,1,Standard rate
44196,1,Standard rate
44197,1,Standard rate
44198,1,Standard rate
44199,1,Standard rate
44200,1,Standard rate
44201,1,Standard rate
44202,1,Standard rate
44203,1,Standard rate
44204,1,Standard rate
44205,1,Standard rate
44206,1,Standard rate
44207,1,Standard rate
44208,1,Standard rate
44209,1,Standard rate
44210,1,Standard rate
44211,1,Standard rate
44212,1,Standard rate
44213,1,Standard rate
44214,1,Standard rate
44215,1,Standard rate
44216,1,Standard rate
44217,1,Standard rate
44218,1,Standard rate
44219,1,Standard rate
44220,1,Standard rate
44221,1,Standard rate
44222,1,Standard rate
44223,1,Standard rate
44224,1,Standard rate
44225,1,Standard rate
44226,1,Standard rate
44227,1,Standard rate
44228,1,Standard rate
44229,1,Standard rate
44230,1,Standard rate
44231,1,Standard rate
44232,1,Standard rate
44233,1,Standard rate
44234,1,Standard rate
44235,1,Standard rate
44236,1,Standard rate
44237,1,Standard rate
44238,1,Standard rate
44239,1,Standard rate
44240,1,Standard rate
44241,1,Standard rate
44242,1,Standard rate
44243,1,Standard rate
44244,1,Standard rate
44245,1,Standard rate
44246,1,Standard rate
44247,1,Standard rate
44248,1,Standard rate
44249,1,Standard rate
44250,1,Standard rate
44251,1,Standard rate
44252,1,Standard rate
44253,1,Standard rate
44254,1,Standard rate
44255,1,Standard rate
44256,1,Standard rate
44257,1,Standard rate
44258,1,Standard rate
44259,1,Standard rate
44260,1,Standard rate
44261,1,Standard rate
44262,1,Standard rate
44263,1,Standard rate
44264,1,Standard rate
44265,1,Standard rate
44266,1,Standard rate
44267,1,Standard rate
44268,1,Standard rate
44269,1,Standard rate
44270,1,Standard rate
44271,1,Standard rate
44272,1,Standard rate
44273,1,Standard rate
44274,1,Standard rate
44275,1,Standard rate
44276,1,Standard rate
44277,1,Standard rate
44278,1,Standard rate
44279,1,Standard rate
44280,1,Standard rate
44281,1,Standard rate
44282,1,Standard rate
44283,1,Standard rate
44284,1,Standard rate
44285,1,Standard rate
44286,1,Standard rate
44287,1,Standard rate
44288,1,Standard rate
44289,1,Standard rate
44290,1,Standard rate
44291,1,Standard rate
44292,1,Standard rate
44293,1,Standard rate
44294,1,Standard rate
44295,1,Standard rate
44296,1,Standard rate
44297,1,Standard rate
44298,1,Standard rate
44299,1,Standard rate
44300,1,Standard rate
44301,1,Standard rate
44302,1,Standard rate
44303,1,Standard rate
44304,1,Standard rate
44305,1,Standard rate
44306,1,Standard rate
44307,1,Standard rate
44308,1,Standard rate
44309,1,Standard rate
44310,1,Standard rate
44311,1,Standard rate
44312,1,Standard rate
44313,1,Standard rate
44314,1,Standard rate
44315,1,Standard rate
44316,1,Standard rate
44317,1,Standard rate
44318,1,Standard rate
44319,1,Standard rate
44320,1,Standard rate
44321,1,Standard rate
44322,1,Standard rate
44323,1,Standard rate
44324,1,Standard rate
44325,1,Standard rate
44326,1,Standard rate
44327,1,Standard rate
44328,1,Standard rate
44329,1,Standard rate
44330,1,Standard rate
44331,1,Standard rate
44332,1,Standard rate
44333,1,Standard rate
44334,1,Standard rate
44335,1,Standard rate
44336,1,Standard rate
44337,1,Standard rate
44338,1,Standard rate
44339,1,Standard rate
44340,1,Standard rate
44341,1,Standard rate
44342,1,Standard rate
44343,1,Standard rate
44344,1,Standard rate
44345,1,Standard rate
44346,1,Standard rate
44347,1,Standard rate
44348,1,Standard rate
44349,1,Standard rate
44350,1,Standard rate
44351,1,Standard rate
44352,1,Standard rate
44353,1,Standard rate
44354,1,Standard rate
44355,1,Standard rate
44356,1,Standard rate
44357,1,Standard rate
44358,1,Standard rate
44359,1,Standard rate
44360,1,Standard rate
44361,1,Standard rate
44362,1,Standard rate
44363,1,Standard rate
44364,1,Standard rate
44365,1,Standard rate
44366,1,Standard rate
44367,1,Standard rate
44368,1,Standard rate
44369,1,Standard rate
44370,1,Standard rate
44371,1,Standard rate
44372,1,Standard rate
44373,1,Standard rate
44374,1,Standard rate
44375,1,Standard rate
44376,1,Standard rate
44377,1,Standard rate
44378,1,Standard rate
44379,1,Standard rate
44380,1,Standard rate
44381,1,Standard rate
44382,1,Standard rate
44383,1,Standard rate
44384,1,Standard rate
44385,1,Standard rate
44386,1,Standard rate
44387,1,Standard rate
44388,1,Standard rate
44389,1,Standard rate
44390,1,Standard rate
44391,1,Standard rate
44392,1,Standard rate
44393,1,Standard rate
44394,1,Standard rate
44395,1,Standard rate
44396,1,Standard rate
44397,1,Standard rate
44398,1,Standard rate
44399,1,Standard rate
44400,1,Standard rate
44401,1,Standard rate
44402,1,Standard rate
44403,1,Standard rate
44404,1,Standard rate
44405,1,Standard rate
44406,1,Standard rate
44407,1,Standard rate
44408,1,Standard rate
44409,1,Standard rate
44410,1,Standard rate
44411,1,Standard rate
44412,1,Standard rate
44413,1,Standard rate
44414,1,Standard rate
44415,1,Standard rate
44416,1,Standard rate
44417,1,Standard rate
44418,1,Standard rate
44419,1,Standard rate
44420,1,Standard rate
44421,1,Standard rate
44422,1,Standard rate
44423,1,Standard rate
44424,1,Standard rate
44425,1,Standard rate
44426,1,Standard rate
44427,1,Standard rate
44428,1,Standard rate
44429,1,Standard rate
44430,1,Standard rate
44431,1,Standard rate
44432,1,Standard rate
44433,1,Standard rate
44434,1,Standard rate
44435,1,Standard rate
44436,1,Standard rate
44437,1,Standard rate
44438,1,Standard rate
44439,1,Standard rate
44440,1,Standard rate
44441,1,Standard rate
44442,1,Standard rate
44443,1,Standard rate
44444,1,Standard rate
44445,1,Standard rate
44446,1,Standard rate
44447,1,Standard rate
44448,1,Standard rate
44449,1,Standard rate
44450,1,Standard rate
44451,1,Standard rate
44452,1,Standard rate
44453,1,Standard rate
44454,1,Standard rate
44455,1,Standard rate
44456,1,Standard rate
44457,1,Standard rate
44458,1,Standard rate
44459,1,Standard rate
44460,1,Standard rate
44461,1,Standard rate
44462,1,Standard rate
44463,1,Standard rate
44464,1,Standard rate
44465,1,Standard rate
44466,1,Standard rate
44467,1,Standard rate
44468,1,Standard rate
44469,1,Standard rate
44470,1,Standard rate
44471,1,Standard rate
44472,1,Standard rate
44473,1,Standard rate
44474,1,Standard rate
44475,2,JFK
44476,1,Standard rate
44477,1,Standard rate
44478,1,Standard rate
44479,1,Standard rate
44480,1,Standard rate
44481,1,Standard rate
44482,1,Standard rate
44483,1,Standard rate
44484,1,Standard rate
44485,1,Standard rate
44486,1,Standard rate
44487,1,Standard rate
44488,1,Standard rate
44489,1,Standard rate
44490,1,Standard rate
44491,1,Standard rate
44492,1,Standard rate
44493,1,Standard rate
44494,1,Standard rate
44495,1,Standard rate
44496,1,Standard rate
44497,1,Standard rate
44498,1,Standard rate
44499,1,Standard rate
44500,1,Standard rate
44501,1,Standard rate
44502,1,Standard rate
44503,1,Standard rate
44504,1,Standard rate
44505,1,Standard rate
44506,1,Standard rate
44507,1,Standard rate
44508,1,Standard rate
44509,1,Standard rate
44510,1,Standard rate
44511,1,Standard rate
44512,1,Standard rate
44513,1,Standard rate
44514,1,Standard rate
44515,1,Standard rate
44516,1,Standard rate
44517,1,Standard rate
44518,1,Standard rate
44519,1,Standard rate
44520,1,Standard rate
44521,1,Standard rate
44522,1,Standard rate
44523,2,JFK
44524,1,Standard rate
44525,1,Standard rate
44526,1,Standard rate
44527,1,Standard rate
44528,1,Standard rate
44529,1,Standard rate
44530,1,Standard rate
44531,1,Standard rate
44532,1,Standard rate
44533,1,Standard rate
44534,1,Standard rate
44535,1,Standard rate
44536,1,Standard rate
44537,1,Standard rate
44538,1,Standard rate
44539,1,Standard rate
44540,1,Standard rate
44541,1,Standard rate
44542,1,Standard rate
44543,1,Standard rate
44544,1,Standard rate
44545,1,Standard rate
44546,1,Standard rate
44547,1,Standard rate
44548,1,Standard rate
44549,1,Standard rate
44550,1,Standard rate
44551,1,Standard rate
44552,1,Standard rate
44553,1,Standard rate
44554,1,Standard rate
44555,1,Standard rate
44556,1,Standard rate
44557,1,Standard rate
44558,1,Standard rate
44559,1,Standard rate
44560,1,Standard rate
44561,1,Standard rate
44562,1,Standard rate
44563,1,Standard rate
44564,1,Standard rate
44565,1,Standard rate
44566,1,Standard rate
44567,1,Standard rate
44568,1,Standard rate
44569,1,Standard rate
44570,1,Standard rate
44571,1,Standard rate
44572,1,Standard rate
44573,1,Standard rate
44574,1,Standard rate
44575,1,Standard rate
44576,1,Standard rate
44577,1,Standard rate
44578,1,Standard rate
44579,1,Standard rate
44580,1,Standard rate
44581,1,Standard rate
44582,1,Standard rate
44583,1,Standard rate
44584,1,Standard rate
44585,1,Standard rate
44586,1,Standard rate
44587,1,Standard rate
44588,1,Standard rate
44589,1,Standard rate
44590,1,Standard rate
44591,1,Standard rate
44592,1,Standard rate
44593,2,JFK
44594,1,Standard rate
44595,1,Standard rate
44596,1,Standard rate
44597,1,Standard rate
44598,1,Standard rate
44599,1,Standard rate
44600,1,Standard rate
44601,1,Standard rate
44602,1,Standard rate
44603,1,Standard rate
44604,1,Standard rate
44605,1,Standard rate
44606,1,Standard rate
44607,1,Standard rate
44608,2,JFK
44609,1,Standard rate
44610,1,Standard rate
44611,1,Standard rate
44612,1,Standard rate
44613,1,Standard rate
44614,3,Newark
44615,1,Standard rate
44616,1,Standard rate
44617,1,Standard rate
44618,1,Standard rate
44619,1,Standard rate
44620,1,Standard rate
44621,1,Standard rate
44622,1,Standard rate
44623,1,Standard rate
44624,1,Standard rate
44625,1,Standard rate
44626,1,Standard rate
44627,1,Standard rate
44628,1,Standard rate
44629,1,Standard rate
44630,1,Standard rate
44631,1,Standard rate
44632,1,Standard rate
44633,1,Standard rate
44634,1,Standard rate
44635,1,Standard rate
44636,1,Standard rate
44637,1,Standard rate
44638,1,Standard rate
44639,1,Standard rate
44640,1,Standard rate
44641,1,Standard rate
44642,1,Standard rate
44643,1,Standard rate
44644,1,Standard rate
44645,1,Standard rate
44646,1,Standard rate
44647,1,Standard rate
44648,1,Standard rate
44649,1,Standard rate
44650,1,Standard rate
44651,1,Standard rate
44652,1,Standard rate
44653,1,Standard rate
44654,1,Standard rate
44655,1,Standard rate
44656,1,Standard rate
44657,1,Standard rate
44658,2,JFK
44659,1,Standard rate
44660,1,Standard rate
44661,2,JFK
44662,1,Standard rate
44663,1,Standard rate
44664,1,Standard rate
44665,1,Standard rate
44666,1,Standard rate
44667,1,Standard rate
44668,1,Standard rate
44669,1,Standard rate
44670,1,Standard rate
44671,1,Standard rate
44672,1,Standard rate
44673,1,Standard rate
44674,1,Standard rate
44675,1,Standard rate
44676,1,Standard rate
44677,1,Standard rate
44678,1,Standard rate
44679,1,Standard rate
44680,1,Standard rate
44681,1,Standard rate
44682,1,Standard rate
44683,1,Standard rate
44684,1,Standard rate
44685,1,Standard rate
44686,1,Standard rate
44687,1,Standard rate
44688,1,Standard rate
44689,1,Standard rate
44690,1,Standard rate
44691,1,Standard rate
44692,1,Standard rate
44693,1,Standard rate
44694,1,Standard rate
44695,1,Standard rate
44696,1,Standard rate
44697,1,Standard rate
44698,1,Standard rate
44699,1,Standard rate
44700,1,Standard rate
44701,1,Standard rate
44702,1,Standard rate
44703,1,Standard rate
44704,1,Standard rate
44705,1,Standard rate
44706,1,Standard rate
44707,1,Standard rate
44708,1,Standard rate
44709,1,Standard rate
44710,1,Standard rate
44711,1,Standard rate
44712,1,Standard rate
44713,1,Standard rate
44714,1,Standard rate
44715,1,Standard rate
44716,1,Standard rate
44717,1,Standard rate
44718,1,Standard rate
44719,1,Standard rate
44720,1,Standard rate
44721,1,Standard rate
44722,1,Standard rate
44723,1,Standard rate
44724,1,Standard rate
44725,1,Standard rate
44726,1,Standard rate
44727,1,Standard rate
44728,1,Standard rate
44729,1,Standard rate
44730,1,Standard rate
44731,3,Newark
44732,1,Standard rate
44733,1,Standard rate
44734,1,Standard rate
44735,1,Standard rate
44736,1,Standard rate
44737,1,Standard rate
44738,1,Standard rate
44739,1,Standard rate
44740,1,Standard rate
44741,1,Standard rate
44742,1,Standard rate
44743,1,Standard rate
44744,1,Standard rate
44745,1,Standard rate
44746,1,Standard rate
44747,1,Standard rate
44748,1,Standard rate
44749,1,Standard rate
44750,1,Standard rate
44751,1,Standard rate
44752,1,Standard rate
44753,1,Standard rate
44754,1,Standard rate
44755,1,Standard rate
44756,1,Standard rate
44757,1,Standard rate
44758,1,Standard rate
44759,1,Standard rate
44760,1,Standard rate
44761,1,Standard rate
44762,1,Standard rate
44763,1,Standard rate
44764,1,Standard rate
44765,1,Standard rate
44766,1,Standard rate
44767,1,Standard rate
44768,1,Standard rate
44769,1,Standard rate
44770,1,Standard rate
44771,1,Standard rate
44772,1,Standard rate
44773,1,Standard rate
44774,1,Standard rate
44775,1,Standard rate
44776,1,Standard rate
44777,1,Standard rate
44778,1,Standard rate
44779,1,Standard rate
44780,1,Standard rate
44781,1,Standard rate
44782,1,Standard rate
44783,1,Standard rate
44784,1,Standard rate
44785,1,Standard rate
44786,1,Standard rate
44787,1,Standard rate
44788,1,Standard rate
44789,1,Standard rate
44790,1,Standard rate
44791,1,Standard rate
44792,2,JFK
44793,1,Standard rate
44794,1,Standard rate
44795,1,Standard rate
44796,1,Standard rate
44797,1,Standard rate
44798,1,Standard rate
44799,1,Standard rate
44800,1,Standard rate
44801,1,Standard rate
44802,1,Standard rate
44803,1,Standard rate
44804,1,Standard rate
44805,1,Standard rate
44806,2,JFK
44807,1,Standard rate
44808,1,Standard rate
44809,1,Standard rate
44810,1,Standard rate
44811,1,Standard rate
44812,1,Standard rate
44813,1,Standard rate
44814,1,Standard rate
44815,1,Standard rate
44816,1,Standard rate
44817,1,Standard rate
44818,1,Standard rate
44819,1,Standard rate
44820,1,Standard rate
44821,1,Standard rate
44822,1,Standard rate
44823,1,Standard rate
44824,1,Standard rate
44825,1,Standard rate
44826,1,Standard rate
44827,1,Standard rate
44828,1,Standard rate
44829,1,Standard rate
44830,1,Standard rate
44831,1,Standard rate
44832,1,Standard rate
44833,1,Standard rate
44834,1,Standard rate
44835,1,Standard rate
44836,1,Standard rate
44837,1,Standard rate
44838,1,Standard rate
44839,1,Standard rate
44840,1,Standard rate
44841,1,Standard rate
44842,1,Standard rate
44843,1,Standard rate
44844,1,Standard rate
44845,1,Standard rate
44846,1,Standard rate
44847,1,Standard rate
44848,1,Standard rate
44849,1,Standard rate
44850,1,Standard rate
44851,1,Standard rate
44852,1,Standard rate
44853,1,Standard rate
44854,1,Standard rate
44855,1,Standard rate
44856,1,Standard rate
44857,1,Standard rate
44858,1,Standard rate
44859,1,Standard rate
44860,1,Standard rate
44861,1,Standard rate
44862,1,Standard rate
44863,1,Standard rate
44864,1,Standard rate
44865,1,Standard rate
44866,1,Standard rate
44867,1,Standard rate
44868,1,Standard rate
44869,1,Standard rate
44870,1,Standard rate
44871,1,Standard rate
44872,1,Standard rate
44873,1,Standard rate
44874,1,Standard rate
44875,1,Standard rate
44876,1,Standard rate
44877,1,Standard rate
44878,1,Standard rate
44879,1,Standard rate
44880,1,Standard rate
44881,1,Standard rate
44882,1,Standard rate
44883,1,Standard rate
44884,1,Standard rate
44885,1,Standard rate
44886,1,Standard rate
44887,1,Standard rate
44888,1,Standard rate
44889,1,Standard rate
44890,1,Standard rate
44891,1,Standard rate
44892,1,Standard rate
44893,1,Standard rate
44894,1,Standard rate
44895,1,Standard rate
44896,1,Standard rate
44897,1,Standard rate
44898,1,Standard rate
44899,1,Standard rate
44900,1,Standard rate
44901,1,Standard rate
44902,1,Standard rate
44903,1,Standard rate
44904,1,Standard rate
44905,1,Standard rate
44906,1,Standard rate
44907,1,Standard rate
44908,1,Standard rate
44909,1,Standard rate
44910,2,JFK
44911,1,Standard rate
44912,1,Standard rate
44913,1,Standard rate
44914,1,Standard rate
44915,1,Standard rate
44916,1,Standard rate
44917,1,Standard rate
44918,1,Standard rate
44919,1,Standard rate
44920,1,Standard rate
44921,1,Standard rate
44922,1,Standard rate
44923,1,Standard rate
44924,1,Standard rate
44925,1,Standard rate
44926,1,Standard rate
44927,1,Standard rate
44928,1,Standard rate
44929,1,Standard rate
44930,1,Standard rate
44931,1,Standard rate
44932,1,Standard rate
44933,1,Standard rate
44934,1,Standard rate
44935,1,Standard rate
44936,1,Standard rate
44937,1,Standard rate
44938,1,Standard rate
44939,1,Standard rate
44940,1,Standard rate
44941,1,Standard rate
44942,1,Standard rate
44943,1,Standard rate
44944,1,Standard rate
44945,2,JFK
44946,1,Standard rate
44947,1,Standard rate
44948,1,Standard rate
44949,1,Standard rate
44950,1,Standard rate
44951,1,Standard rate
44952,1,Standard rate
44953,1,Standard rate
44954,1,Standard rate
44955,1,Standard rate
44956,1,Standard rate
44957,1,Standard rate
44958,1,Standard rate
44959,1,Standard rate
44960,1,Standard rate
44961,1,Standard rate
44962,1,Standard rate
44963,1,Standard rate
44964,1,Standard rate
44965,1,Standard rate
44966,1,Standard rate
44967,1,Standard rate
44968,1,Standard rate
44969,2,JFK
44970,1,Standard rate
44971,1,Standard rate
44972,1,Standard rate
44973,1,Standard rate
44974,1,Standard rate
44975,1,Standard rate
44976,1,Standard rate
44977,1,Standard rate
44978,1,Standard rate
44979,1,Standard rate
44980,1,Standard rate
44981,1,Standard rate
44982,1,Standard rate
44983,1,Standard rate
44984,1,Standard rate
44985,1,Standard rate
44986,1,Standard rate
44987,1,Standard rate
44988,1,Standard rate
44989,1,Standard rate
44990,1,Standard rate
44991,1,Standard rate
44992,1,Standard rate
44993,1,Standard rate
44994,1,Standard rate
44995,1,Standard rate
44996,1,Standard rate
44997,1,Standard rate
44998,1,Standard rate
44999,1,Standard rate
45000,1,Standard rate
45001,1,Standard rate
45002,1,Standard rate
45003,1,Standard rate
45004,1,Standard rate
45005,1,Standard rate
45006,1,Standard rate
45007,1,Standard rate
45008,1,Standard rate
45009,1,Standard rate
45010,1,Standard rate
45011,1,Standard rate
45012,1,Standard rate
45013,1,Standard rate
45014,1,Standard rate
45015,1,Standard rate
45016,1,Standard rate
45017,1,Standard rate
45018,1,Standard rate
45019,1,Standard rate
45020,1,Standard rate
45021,1,Standard rate
45022,1,Standard rate
45023,1,Standard rate
45024,1,Standard rate
45025,1,Standard rate
45026,1,Standard rate
45027,1,Standard rate
45028,1,Standard rate
45029,1,Standard rate
45030,1,Standard rate
45031,1,Standard rate
45032,1,Standard rate
45033,1,Standard rate
45034,1,Standard rate
45035,1,Standard rate
45036,1,Standard rate
45037,1,Standard rate
45038,1,Standard rate
45039,1,Standard rate
45040,1,Standard rate
45041,1,Standard rate
45042,1,Standard rate
45043,1,Standard rate
45044,1,Standard rate
45045,1,Standard rate
45046,1,Standard rate
45047,1,Standard rate
45048,1,Standard rate
45049,1,Standard rate
45050,1,Standard rate
45051,1,Standard rate
45052,1,Standard rate
45053,1,Standard rate
45054,1,Standard rate
45055,1,Standard rate
45056,1,Standard rate
45057,1,Standard rate
45058,1,Standard rate
45059,1,Standard rate
45060,1,Standard rate
45061,1,Standard rate
45062,1,Standard rate
45063,1,Standard rate
45064,1,Standard rate
45065,1,Standard rate
45066,1,Standard rate
45067,1,Standard rate
45068,1,Standard rate
45069,1,Standard rate
45070,1,Standard rate
45071,1,Standard rate
45072,1,Standard rate
45073,1,Standard rate
45074,1,Standard rate
45075,1,Standard rate
45076,1,Standard rate
45077,1,Standard rate
45078,1,Standard rate
45079,1,Standard rate
45080,1,Standard rate
45081,1,Standard rate
45082,1,Standard rate
45083,1,Standard rate
45084,1,Standard rate
45085,1,Standard rate
45086,1,Standard rate
45087,1,Standard rate
45088,1,Standard rate
45089,1,Standard rate
45090,1,Standard rate
45091,1,Standard rate
45092,1,Standard rate
45093,1,Standard rate
45094,1,Standard rate
45095,1,Standard rate
45096,1,Standard rate
45097,1,Standard rate
45098,1,Standard rate
45099,1,Standard rate
45100,1,Standard rate
45101,1,Standard rate
45102,1,Standard rate
45103,1,Standard rate
45104,1,Standard rate
45105,1,Standard rate
45106,1,Standard rate
45107,1,Standard rate
45108,1,Standard rate
45109,1,Standard rate
45110,1,Standard rate
45111,1,Standard rate
45112,1,Standard rate
45113,1,Standard rate
45114,1,Standard rate
45115,1,Standard rate
45116,1,Standard rate
45117,1,Standard rate
45118,1,Standard rate
45119,1,Standard rate
45120,1,Standard rate
45121,1,Standard rate
45122,1,Standard rate
45123,1,Standard rate
45124,1,Standard rate
45125,1,Standard rate
45126,1,Standard rate
45127,1,Standard rate
45128,1,Standard rate
45129,1,Standard rate
45130,1,Standard rate
45131,1,Standard rate
45132,1,Standard rate
45133,1,Standard rate
45134,1,Standard rate
45135,1,Standard rate
45136,1,Standard rate
45137,1,Standard rate
45138,1,Standard rate
45139,1,Standard rate
45140,1,Standard rate
45141,2,JFK
45142,1,Standard rate
45143,1,Standard rate
45144,1,Standard rate
45145,1,Standard rate
45146,1,Standard rate
45147,1,Standard rate
45148,1,Standard rate
45149,1,Standard rate
45150,1,Standard rate
45151,1,Standard rate
45152,1,Standard rate
45153,1,Standard rate
45154,1,Standard rate
45155,1,Standard rate
45156,1,Standard rate
45157,1,Standard rate
45158,1,Standard rate
45159,1,Standard rate
45160,1,Standard rate
45161,1,Standard rate
45162,1,Standard rate
45163,2,JFK
45164,1,Standard rate
45165,1,Standard rate
45166,1,Standard rate
45167,1,Standard rate
45168,2,JFK
45169,1,Standard rate
45170,1,Standard rate
45171,3,Newark
45172,1,Standard rate
45173,1,Standard rate
45174,1,Standard rate
45175,1,Standard rate
45176,1,Standard rate
45177,1,Standard rate
45178,1,Standard rate
45179,1,Standard rate
45180,1,Standard rate
45181,1,Standard rate
45182,1,Standard rate
45183,1,Standard rate
45184,1,Standard rate
45185,1,Standard rate
45186,1,Standard rate
45187,1,Standard rate
45188,1,Standard rate
45189,2,JFK
45190,1,Standard rate
45191,1,Standard rate
45192,3,Newark
45193,1,Standard rate
45194,1,Standard rate
45195,1,Standard rate
45196,1,Standard rate
45197,2,JFK
45198,1,Standard rate
45199,1,Standard rate
45200,1,Standard rate
45201,1,Standard rate
45202,1,Standard rate
45203,1,Standard rate
45204,1,Standard rate
45205,1,Standard rate
45206,1,Standard rate
45207,1,Standard rate
45208,1,Standard rate
45209,1,Standard rate
45210,1,Standard rate
45211,1,Standard rate
45212,1,Standard rate
45213,1,Standard rate
45214,1,Standard rate
45215,1,Standard rate
45216,1,Standard rate
45217,1,Standard rate
45218,1,Standard rate
45219,1,Standard rate
45220,1,Standard rate
45221,1,Standard rate
45222,1,Standard rate
45223,1,Standard rate
45224,1,Standard rate
45225,1,Standard rate
45226,1,Standard rate
45227,1,Standard rate
45228,1,Standard rate
45229,1,Standard rate
45230,1,Standard rate
45231,1,Standard rate
45232,1,Standard rate
45233,1,Standard rate
45234,1,Standard rate
45235,1,Standard rate
45236,1,Standard rate
45237,1,Standard rate
45238,1,Standard rate
45239,1,Standard rate
45240,1,Standard rate
45241,1,Standard rate
45242,1,Standard rate
45243,1,Standard rate
45244,1,Standard rate
45245,1,Standard rate
45246,1,Standard rate
45247,1,Standard rate
45248,1,Standard rate
45249,1,Standard rate
45250,1,Standard rate
45251,1,Standard rate
45252,1,Standard rate
45253,1,Standard rate
45254,1,Standard rate
45255,1,Standard rate
45256,1,Standard rate
45257,1,Standard rate
45258,1,Standard rate
45259,1,Standard rate
45260,1,Standard rate
45261,1,Standard rate
45262,1,Standard rate
45263,1,Standard rate
45264,1,Standard rate
45265,1,Standard rate
45266,1,Standard rate
45267,1,Standard rate
45268,1,Standard rate
